1784415769.3581 -0.00105 -0.00161 -1.77323 -0.13184
1784415769.3677 -0.00106 -0.00163 -1.77323 -0.13184
1784415769.3777 -0.00107 -0.00166 -1.77323 -0.13184
1784415769.3877 -0.00106 -0.00168 -1.77323 -0.13184
1784415769.3980 -0.00104 -0.00167 -1.77323 -0.13184
1784415769.4082 -0.00103 -0.00167 -1.77323 -0.13184
1784415769.4180 -0.00103 -0.00168 -1.77324 -0.13184
1784415769.4278 -0.00103 -0.00170 -1.77324 -0.13184
1784415769.4379 -0.00104 -0.00171 -1.77324 -0.13184
1784415769.4478 -0.00105 -0.00173 -1.77324 -0.13184
1784415769.4579 -0.00105 -0.00174 -1.77324 -0.13184
1784415769.4679 -0.00106 -0.00176 -1.77324 -0.13184
1784415769.4781 -0.00107 -0.00177 -1.77324 -0.13183
1784415769.4879 -0.00109 -0.00179 -1.77324 -0.13183
1784415769.4980 -0.00108 -0.00179 -1.77325 -0.13183
1784415769.5078 -0.00107 -0.00178 -1.77325 -0.13183
1784415769.5179 -0.00107 -0.00178 -1.77325 -0.13183
1784415769.5281 -0.00107 -0.00179 -1.77325 -0.13183
1784415769.5379 -0.00108 -0.00180 -1.77325 -0.13183
1784415769.5479 -0.00109 -0.00181 -1.77325 -0.13183
1784415769.5581 -0.00110 -0.00182 -1.77325 -0.13183
1784415769.5678 -0.00110 -0.00182 -1.77326 -0.13183
1784415769.5784 -0.00111 -0.00183 -1.77326 -0.13183
1784415769.5884 -0.00113 -0.00184 -1.77326 -0.13183
1784415769.5984 -0.00114 -0.00185 -1.77326 -0.13183
1784415769.6085 -0.00113 -0.00184 -1.77326 -0.13183
1784415769.6188 -0.00113 -0.00183 -1.77326 -0.13183
1784415769.6288 -0.00113 -0.00183 -1.77327 -0.13183
1784415769.6386 -0.00114 -0.00183 -1.77327 -0.13183
1784415769.6485 -0.00115 -0.00184 -1.77327 -0.13183
1784415769.6587 -0.00115 -0.00184 -1.77327 -0.13183
1784415769.6686 -0.00116 -0.00184 -1.77327 -0.13183
1784415769.6786 -0.00117 -0.00185 -1.77327 -0.13183
1784415769.6889 -0.00118 -0.00186 -1.77327 -0.13183
1784415769.6985 -0.00120 -0.00186 -1.77328 -0.13183
1784415769.7088 -0.00119 -0.00185 -1.77328 -0.13183
